text	label
wounded and outgunned , sam shows the kids what it means to stand up for something . 	0
but before he is able to set out on his expedition , the professor , along with the tablet , are taken hostage by a group of mercenaries , led by the vicious philipe gallo . 	0
simon , an angel sent by god shows jordan a clear path . 	0
after realizing what had happened and unsure what else to do he began capturing the events unfolding around him . 	0
later , one of the wives is found dead in the hot tub , setting off a series of events that reveal their inner beliefs . 	0
he spends each night lying awake in torment , waiting and watching as the evil in the darkness grows stronger , feeding off his fear . 	0
lee holloway is a smart , quirky woman in her twenties who returns to her hometown in florida after a brief stay in a mental hospital . 	0
after a glamorous--but short-lived--career as a movie star , evans tried out producing . 	0
the plot revolves around a young married woman whose mundane life takes a turn for the worse when she strikes up a passionate and illicit affair with an oddball discount-store stock boy who thinks he's holden caulfield . 	0
based on the gruesome novella clive barker wrote especially for todd mcfarlane's disturbing action figure line , tortured souls is the story of six cenobite-like creatures : agonistes , a transformer of people into monsters who may be a creation of god ; the scyther-meister , an assassin created by agonistes to bring a corrupt empire to its knees ; lucidique , the daughter of a slain senator who is strangely falling in love with the scythe-meister ; talisac , a twisted doctor who has impregnated and attached himself to a strange machine ; venal anatomica , a hulking assassin with an inhuman bloodlust ; and mongroid , talisac's soon-to-be born child with a huge mouth in his stomach . 	0
the story begins with the discovery that otte's visa is being withheld by the ghana embassy in holland due to a controversy in the press . 	0
heidi , now living in tennessee - a married woman with kids - had always dreamt of a joyful reunion . 	0
anna must make a decision about honoring her father's wishes to go to italy and learn about her heritage , while her three friends each search for the perfect relationship . . . 	0
the antichrist comes to earth as a newborn baby , but a nurse accidentally switches him with another newborn , and for eleven years he grows up as a normal child . 	0
in building a home-made bomb and setting off a plan that fails miserably , her status changes from young widow to that of a criminal in custody . 	0
while accompanying an us senator on his mission in cuba , he makes a botch of so many things , that a minor blunder by the senator turns into a serious incident , which intensifies into a second cuban crisis - thanks to further entanglements by the media , police , and diplomats who represent the arch-enemies usa and cuba . 	0
sally's daughter , vicky , is aware of beck's chosen profession and threatens to tell her mom ( who beck has fallen in love with ) about it unless he tutors her in the art of card counting . 	0
although they don't even exchange glances he tells his friend of a love at first sight relationship between himself and the beautiful veronique . 	0
three friends get together and bury a box making a pact to open it at midnight at their high school graduation . 	0
the film , explores the human relationships through fully identifiable human beings , taking also into account the prejudices , the lust of life and all those everyday defeats . 	0
the daughter mary yearns for a home where the books don't always get sold . 	0
secrets of robert's past start to emerge as he unleashes his awesome martial arts fighting abilities to defend himself and his wife . 	0
